10381,samuel-avery,9938,492.39,743,2023-05-06,6
10382,bryan-wagner,13690,776.31,1127,2023-08-02,18
10383,john-alvarez,9554,703.4,666,2024-04-03,7
10384,veronica-vaughan,8692,817.06,527,2024-01-21,20
10385,jacob-thompson,98,74.92,1150,2022-11-21,11
10386,natalie-frank,10661,54.45,538,2024-06-24,3
10387,stacey-mack,6035,1802.94,327,2023-09-25,13
10388,antonio-chaney,4806,575.79,572,2022-12-12,15
10389,kristopher-gilbert,11453,1229.42,1027,2023-10-24,14
10390,susan-manning,3150,1989.99,748,2023-11-08,14
10391,michele-dillon,12820,1604.71,316,2024-07-21,8
10392,brooke-gonzalez,12652,1735.36,767,2024-05-24,2
10393,kari-brown,783,891.11,940,2024-08-10,15
10394,daniel-moran-md,12320,343.27,757,2022-09-19,4
10395,kenneth-collins,7350,1554.47,748,2024-06-23,16
10396,stephen-martinez,6994,1618.26,285,2024-01-04,11
10397,angela-moore,3015,768.95,989,2024-06-24,10
10398,jeremy-simmons,8823,277.67,1208,2024-08-02,4
10399,erin-foster,3407,1836.03,443,2023-02-18,19
10400,jeremiah-stephens,37,1189.02,802,2023-05-22,5
10401,kimberly-simpson,11778,1902.3,1110,2024-01-23,13
10402,kelly-bond,1396,1815.79,455,2023-11-14,1
10403,michael-nicholson,877,1176.02,171,2024-01-08,18
10404,steven-stephenson,1858,1316.79,929,2023-10-10,3
10405,glenn-horn,9288,1835.9,220,2024-02-02,10
10406,joseph-hoover,11221,285.41,1007,2023-10-31,2
10407,lori-schultz,5398,505.08,277,2024-05-18,6
10408,kaitlyn-horton,9177,892.08,1178,2022-12-12,7
10409,james-hall,1191,1941.57,160,2024-07-27,18
10410,stacy-russell,14082,328.81,986,2024-08-21,2
10411,mary-douglas,14737,1388.55,534,2022-11-13,2
10412,rachel-burns-md,8119,1951.24,1074,2024-06-20,13
10413,daniel-james,4391,369.26,557,2024-08-27,12
10414,joshua-moreno,10445,1849.78,512,2024-03-26,1
10415,robert-martin,797,720.52,329,2024-05-27,19
10416,mark-white,12689,1556.23,580,2023-03-21,6
10417,andrea-thomas,13739,667.02,512,2024-09-04,13
10418,tanner-cook,3453,835.15,456,2024-01-25,14
10419,stanley-freeman,9286,1693.82,276,2023-08-30,2
10420,katrina-flowers,3331,1081.0,1029,2024-03-12,10
10421,jason-young,2751,772.0,251,2024-06-06,3
10422,stephanie-vega,10004,1509.03,482,2024-01-17,9
10423,john-walker,184,1348.68,916,2024-03-15,17
10424,bradley-reynolds,12358,550.34,1197,2024-03-16,4
10425,teresa-patel,15222,224.38,925,2023-04-11,4
10426,laura-gonzalez,3964,1619.79,758,2024-06-29,5
10427,patrick-grimes,13979,82.4,705,2024-05-22,13
10428,john-wilson,8157,1047.43,1044,2024-02-06,11
10429,kevin-sanders,2510,1556.61,237,2023-11-18,7
10430,kenneth-chen,12527,1065.34,636,2022-10-25,11
10431,deborah-murphy,6960,534.08,223,2024-05-22,17
10432,kelly-long,2308,1735.12,652,2024-01-31,4
10433,deborah-ali,8291,946.42,747,2023-08-21,17
10434,elizabeth-mcdaniel,10955,289.8,1217,2024-03-29,12
10435,alvin-flowers,9271,35.52,1001,2023-05-26,9
10436,kayla-jimenez,2231,1005.53,938,2023-06-29,1
10437,rachel-sanchez,12083,1205.05,1037,2023-01-17,9
10438,arthur-johnson,10855,483.03,637,2023-10-18,1
10439,mary-burke,5507,1709.63,890,2024-02-13,10
10440,april-nelson,12443,1186.34,348,2023-07-05,3
10441,allison-sims,9375,1253.64,1202,2023-03-07,1
10442,bradley-lawrence,8576,709.48,1064,2023-12-03,16
10443,frank-johnson,8458,245.84,1097,2023-05-13,9
10444,willie-hill,12886,1660.22,607,2022-10-22,18
10445,carol-martinez,12716,1967.8,839,2024-04-08,14
10446,autumn-crawford,530,1593.24,723,2024-02-26,7
10447,alexander-patel,5952,28.62,623,2022-09-22,19
10448,bradley-garza,8709,212.46,786,2024-06-10,4
10449,donald-lopez,2935,499.25,130,2024-01-07,19
10450,mr.-james-cook,9076,228.73,359,2024-06-21,11
10451,david-patton,8391,911.8,278,2023-10-23,13
10452,deborah-allen,2324,624.99,449,2023-05-20,3
10453,andrew-ramos,10137,436.78,832,2023-01-01,10
10454,john-koch,11627,1559.18,370,2023-08-03,2
10455,aaron-king,526,1926.21,1055,2023-06-22,1
10456,andrea-alexander,15695,1218.7,430,2023-03-26,8
10457,amy-jackson,11583,856.38,789,2023-07-11,8
10458,gabrielle-alvarez,8240,1658.08,782,2023-04-23,18
10459,joy-bryan,742,595.5,1173,2023-02-28,11
10460,david-brown,3109,1511.99,919,2023-10-10,12
10461,daniel-gibson,4656,540.23,731,2023-11-10,12
10462,brenda-sanders,10697,325.85,239,2022-12-03,3
10463,philip-mullins,6529,1701.23,1037,2024-03-01,18
10464,mark-rush,15984,1736.87,1178,2023-11-11,14
10465,jacqueline-young,1773,140.6,432,2022-09-18,3
10466,jennifer-johnson,10117,1983.26,1044,2024-07-17,18
10467,shawn-brown,13370,1274.51,1171,2023-11-09,20
10468,brenda-woodward,12228,837.08,447,2022-10-16,13
10469,mr.-bryan-johnson,516,1072.61,391,2023-05-03,15
10470,luke-ritter,14371,1818.11,283,2024-02-09,14
10471,melissa-montoya,11461,1557.95,772,2023-02-02,16
10472,don-tapia,6671,200.84,732,2023-09-02,5
10473,kelli-hawkins,11883,1055.84,667,2024-01-22,13
10474,rachel-thomas,12827,1304.71,1105,2022-12-25,13
10475,brittany-hughes,7782,248.42,1053,2024-05-20,18
10476,debbie-livingston,6155,1296.88,882,2023-08-22,12
10477,anthony-garcia,5443,635.31,979,2024-08-17,11
10478,alexandria-meyer,13427,1895.83,310,2024-02-24,6
10479,elizabeth-barrett,1312,184.88,1057,2023-06-11,8
10480,sherri-avila,7151,634.84,131,2023-01-08,6
10481,brandon-cobb,14541,1656.75,785,2022-11-15,6
10482,katie-meyer,10339,421.68,862,2023-06-20,2
10483,nicholas-watson,10835,1616.18,411,2024-02-22,20
10484,robert-jensen,9266,111.61,668,2023-03-10,1
10485,heather-murphy,1410,517.1,531,2024-05-13,10
10486,james-lam,2201,2001.77,673,2023-12-31,6
10487,jason-perry,13900,1847.43,517,2023-04-01,15
10488,laura-smith,1730,1333.7,400,2023-02-21,18
10489,christopher-mosley,14338,757.29,1169,2024-07-10,18
10490,jessica-roach,12517,1711.72,720,2022-11-11,14
10491,scott-barrett,13308,121.79,237,2023-10-23,9
10492,megan-henderson,4260,416.47,433,2023-02-11,7
10493,lauren-osborne,11932,1113.0,537,2024-05-08,20
10494,michael-christian,525,1067.71,558,2023-06-22,14
10495,justin-ponce,14739,969.8,357,2023-11-23,8
10496,cheryl-herman,14089,1356.11,455,2023-08-30,10
10497,jeffrey-johnson-v,1154,86.74,741,2023-04-26,11
10498,robert-morris,6543,1666.54,501,2024-04-20,11
10499,joe-baker,15807,799.15,1166,2024-04-10,3
10500,shannon-nelson,897,354.55,1039,2022-11-10,10
10501,rodney-richardson,16222,1301.28,431,2023-12-09,19
10502,angela-ramirez,539,45.44,701,2023-12-18,19
10503,emily-johnson,13036,1652.74,424,2022-09-15,20
10504,christopher-haas,6748,789.41,357,2023-01-28,18
10505,kimberly-martinez,13971,1629.38,1019,2023-09-19,19
10506,danielle-thomas,9852,813.45,401,2024-03-16,2
10507,linda-williamson,3641,879.38,173,2023-03-08,3
10508,emily-molina,7052,1803.92,453,2023-12-18,7
10509,joseph-graham,7099,92.62,454,2022-11-19,12
10510,justin-blair,8853,551.35,724,2024-04-21,4
10511,cheryl-bernard,11395,1112.76,671,2023-09-13,14
10512,jose-horn-dvm,10894,363.17,341,2022-11-09,18
10513,teresa-parker,4056,48.14,137,2024-07-23,7
10514,kathy-medina,3706,1463.07,694,2024-06-11,4
10515,mary-newman,9945,467.56,381,2024-07-07,7
10516,chad-robinson,815,1400.94,710,2024-02-13,9
10517,crystal-bolton,1306,771.4,615,2023-04-20,8
10518,tammy-mcbride,1084,908.75,124,2024-05-25,6
10519,edward-martinez,4015,783.84,746,2024-01-04,13
10520,jessica-thomas,12598,1266.03,728,2023-10-24,18
10521,julie-garcia,16366,287.33,224,2022-10-07,13
10522,christopher-franklin,2041,1074.36,1176,2023-03-25,18
10523,sharon-harris,4660,646.09,797,2024-08-15,16
10524,matthew-edwards,6707,511.35,685,2023-07-26,6
10525,daniel-pugh,150,903.29,1200,2024-01-17,1
10526,ryan-holt,11375,1837.76,714,2024-06-11,8
10527,daniel-pearson,9392,263.68,209,2022-10-30,15
10528,phyllis-armstrong,10682,1649.95,655,2023-07-15,8
10529,gabriel-walker,12779,1456.05,1107,2023-04-15,16
10530,pamela-guerra,9115,1130.75,234,2023-09-21,20
10531,claudia-maldonado,11552,1505.13,589,2023-03-28,2
10532,wanda-barnes,3817,1595.24,1113,2023-04-13,1
10533,dana-miller,13912,763.79,841,2023-10-30,17
10534,jessica-cox,5940,568.74,513,2024-05-31,18
10535,kim-hobbs,42,1945.76,217,2024-05-31,3
10536,donald-kaiser,1735,284.31,368,2024-03-20,1
10537,julia-bennett,15891,1407.01,755,2022-09-15,2
10538,tyler-underwood,5881,1052.76,477,2024-01-02,7
10539,steven-walker,11181,906.65,165,2023-11-15,11
10540,john-moore,7906,1226.09,958,2023-09-28,14
10541,miss-nancy-nichols-dds,3206,1523.95,884,2023-08-08,15
10542,keith-cox,4588,1055.99,335,2024-08-15,18
10543,jeffrey-yu,8898,62.02,575,2024-04-19,13
10544,marcus-smith,12557,410.18,986,2022-12-25,9
10545,shelia-mitchell,641,649.98,818,2023-10-05,19
10546,virginia-sawyer,3451,1705.74,1230,2023-01-20,11
10547,john-jenkins,9019,1019.22,687,2023-08-18,1
10548,robert-foster,5570,1109.08,193,2024-03-05,17
10549,michael-weber,10775,1016.24,902,2023-10-26,8
10550,andre-nelson,1016,1710.01,903,2024-01-24,6
10551,steven-malone,12411,848.13,914,2022-12-31,14
10552,jeffrey-powell,14794,203.4,267,2024-08-08,16
10553,john-young,9570,1776.65,494,2024-06-29,11
10554,deanna-carpenter,7063,873.09,1102,2023-08-16,9
10555,sharon-johnston,1682,933.03,250,2024-04-19,17
10556,kelly-walker,12718,1129.98,511,2024-05-08,20
10557,anthony-meyers,13768,1464.7,957,2022-12-02,14
10558,amy-miller,3733,877.2,1181,2023-01-21,20
10559,sheila-jennings,5820,1089.24,1109,2023-06-19,9
10560,whitney-mcdonald,9404,982.06,233,2023-02-17,3
10561,jessica-rasmussen,1146,1929.39,711,2024-05-13,17
10562,matthew-martin,7895,297.58,863,2023-02-18,2
10563,henry-wang,15720,1555.09,940,2023-01-09,5
10564,tina-mitchell,10899,441.05,1122,2024-05-30,19
10565,breanna-jones,13790,307.55,386,2024-03-29,17
10566,jaime-obrien,7205,1317.75,1116,2023-01-22,9
10567,stacy-turner,1226,1265.84,823,2023-06-14,6
10568,daniel-barr,2655,200.2,886,2024-06-08,5
10569,julia-jones,11670,176.2,534,2024-04-04,8
10570,heather-shelton,1754,1965.95,487,2023-09-09,10
10571,victor-robinson,11152,1375.27,772,2023-05-15,13
10572,laura-rodriguez,6050,189.5,1143,2023-10-23,17
10573,matthew-cox,4708,1399.48,419,2023-05-09,7
10574,april-hoover,10426,1802.64,1205,2023-09-15,5
10575,jessica-collins,914,1446.42,570,2023-11-14,5
10576,stephanie-bray,2462,1723.54,784,2024-06-08,18
10577,christine-garcia,7345,728.26,733,2024-01-11,20
10578,richard-johnson,5488,680.6,762,2024-06-05,11
10579,benjamin-williams,10133,445.3,1223,2024-07-16,13
10580,brian-morse,4048,1607.12,179,2022-11-01,8
10581,donna-marshall,3929,1656.79,1193,2023-06-16,7
10582,jenny-byrd,577,1405.38,409,2023-10-08,15
10583,hunter-hernandez,4295,1262.23,1168,2024-08-22,15
10584,brandy-brown,9896,820.09,961,2023-09-07,15
10585,christopher-smith,14133,1556.32,920,2022-12-01,10
10586,angel-miller,4892,1347.08,1029,2024-08-20,18
10587,barbara-baker,15196,1001.73,1057,2024-02-08,10
10588,elizabeth-smith-md,9460,1231.69,190,2023-12-13,13
10589,erin-williams,10983,1971.88,590,2023-06-12,1
10590,patricia-sanchez,5272,786.71,406,2024-02-07,9
10591,maxwell-snyder,6254,58.89,576,2024-03-27,16
10592,charles-spencer,16235,233.92,156,2023-02-27,17
10593,michael-morris,3181,1110.03,638,2024-08-27,4
10594,aaron-tucker,7400,707.22,1103,2022-09-21,17
10595,larry-rivera,11058,1398.87,956,2022-09-12,20
10596,danny-edwards,16270,1827.54,600,2022-09-25,7
10597,chad-hernandez,8399,1802.09,966,2022-11-28,14
10598,paul-warren,3164,1011.96,608,2023-07-01,20
10599,michael-reed,658,153.34,730,2024-04-08,3
10600,steven-williams,16360,1310.71,608,2023-10-20,17
10601,christina-shepherd,661,344.57,916,2023-03-07,13
10602,michael-turner,10340,1870.33,275,2023-11-21,1
10603,karen-erickson,4117,603.75,483,2022-11-27,3
10604,jamie-lamb,5561,699.13,655,2023-12-24,1
10605,amy-pham,7051,1439.56,470,2024-07-05,3
10606,corey-robinson,11772,1402.27,201,2023-10-01,3
10607,adam-thomas,13818,64.19,174,2023-12-05,15
10608,yvette-jones,5019,1245.5,620,2024-06-24,8
10609,terry-gray,8751,222.09,376,2023-03-10,18
10610,devin-brown,5588,238.18,413,2024-01-16,5
10611,jared-patrick,5261,1158.47,1136,2024-01-20,3
10612,kayla-rangel,13689,1218.38,1070,2023-03-06,8
10613,thomas-phillips,14947,1719.48,967,2023-11-10,8
10614,david-chandler,8739,1737.82,863,2022-10-16,8
10615,colleen-sanchez,704,502.08,252,2024-01-27,16
10616,blake-cannon,4534,574.56,786,2022-10-20,6
10617,jerome-robinson,540,767.85,940,2023-04-07,4
10618,gabriella-herrera,15449,1568.13,780,2024-05-19,9
10619,andrew-lopez,1800,379.62,448,2023-02-09,8
10620,paul-russo,10691,969.77,627,2023-12-05,7
10621,timothy-ingram,9727,1188.24,312,2023-05-21,18
10622,brandon-morris,12206,1537.21,520,2023-04-08,17
10623,philip-bond,9460,384.61,658,2022-11-11,18
10624,jessica-carr,4891,1144.1,300,2023-10-01,1
10625,melissa-gross,11926,1143.65,1141,2023-06-05,6
10626,kevin-dixon,1709,1976.29,452,2024-06-07,11
10627,william-jimenez,10718,67.49,145,2024-08-11,8
10628,robin-rogers,12788,1215.31,346,2024-06-01,11
10629,todd-williams,13839,912.55,329,2024-03-09,3
10630,laura-banks,10098,1011.97,1148,2023-12-24,14
10631,sarah-simmons,10040,879.34,919,2024-08-25,5
10632,jacob-cook,7673,817.99,407,2022-12-13,8
10633,aaron-jackson,3294,957.78,467,2024-03-07,16
10634,miranda-sanders,404,207.6,312,2023-02-09,17
10635,lucas-burton,15931,122.22,222,2024-04-16,6
10636,anthony-jones,5909,1938.38,1139,2023-08-15,12
10637,robert-woodward,13040,126.43,1128,2024-08-24,7
10638,erin-cobb,2866,720.39,399,2022-09-20,8
10639,vincent-gardner,985,854.69,837,2023-09-27,9
10640,virginia-cooper,6459,538.2,1068,2023-11-07,11
10641,joseph-phillips,2546,1986.22,786,2023-04-01,18
10642,shawn-hodge,15807,1365.51,376,2023-07-21,5
10643,danielle-clark,13041,1518.7,1226,2023-11-27,8
10644,connor-castillo,5497,717.21,737,2024-05-18,19
10645,rachel-grant,1121,502.56,170,2023-06-18,15
10646,teresa-wang,1001,1685.25,329,2024-07-02,14
10647,roy-joseph,16402,1033.19,609,2022-11-09,20
10648,matthew-powell,5235,178.04,157,2023-11-02,9
10649,stephanie-kennedy,2195,156.98,182,2023-12-31,7
10650,melissa-turner,13586,661.14,318,2023-04-18,2
10651,mary-stevenson,10236,143.72,855,2022-12-15,5
10652,gabriella-robinson,4179,595.68,586,2024-05-11,11
10653,lori-gonzalez,14539,972.18,1210,2023-09-19,17
10654,christopher-murray,6206,549.28,806,2022-09-16,4
10655,dennis-gonzalez,1190,677.55,194,2023-03-16,7
10656,julia-james,3532,1934.13,1231,2024-03-03,1
10657,ryan-chen,14225,553.25,1084,2022-11-27,20
10658,eric-nelson,10337,1029.54,799,2022-10-29,9
10659,jacob-ray,7380,1393.55,1009,2024-05-18,2
10660,andrew-jones,11739,820.08,655,2024-06-06,14
10661,shawn-galvan,9049,1015.72,406,2024-04-18,2
10662,cheryl-wilson,8353,890.45,336,2024-02-16,8
10663,ralph-turner,5387,1497.75,423,2023-07-09,15
10664,david-grant,2031,1577.58,744,2023-04-17,2
10665,mark-jones,14571,459.55,741,2024-05-31,3
10666,eric-king,4478,1342.3,727,2022-09-22,15
10667,william-colon,8448,1385.1,1119,2024-06-02,2
10668,robin-young,4522,1726.6,943,2023-08-03,14
10669,jeffrey-hunt,13705,567.17,415,2022-11-18,7
10670,amber-morton,11591,390.75,288,2023-01-13,8
10671,eileen-leblanc,2375,888.97,705,2023-02-15,7
10672,michael-rodriguez,16346,894.7,1031,2022-09-11,4
10673,kevin-smith,15389,564.59,542,2023-10-23,17
10674,lisa-black-dds,7600,1802.25,1006,2023-09-10,9
10675,richard-mccarty,5108,1658.85,1120,2022-12-03,6
10676,carla-taylor,957,1322.06,398,2024-07-01,3
10677,dana-park,14981,449.83,123,2024-08-09,14
10678,valerie-sampson,13318,1610.67,557,2022-12-30,16
10679,timothy-henderson,12322,1621.01,1116,2023-11-14,20
10680,george-miller,926,264.9,1101,2024-09-02,8
10681,randy-hebert,3502,1544.01,531,2023-02-10,17
10682,elizabeth-rivera,1292,345.88,959,2023-10-19,20
10683,daniel-miller,16141,1870.77,871,2022-09-13,11
10684,suzanne-figueroa,15461,1385.17,580,2024-02-06,3
10685,richard-hayes,8114,1220.81,652,2023-09-29,14
10686,jessica-trujillo,1494,1283.12,615,2023-08-06,5
10687,donna-martinez,3145,864.18,842,2023-05-27,13
10688,sara-smith,6910,152.79,284,2024-08-12,7
10689,michael-sandoval,13179,513.41,144,2022-10-11,1
10690,michael-johnson,16162,79.91,882,2024-08-21,12
10691,bradley-little,13020,1965.02,1170,2022-09-12,5
10692,christopher-lawrence,12818,821.96,186,2022-11-07,16
10693,john-powers,6236,585.14,742,2023-12-07,3
10694,stephen-osborne,9496,787.07,346,2023-03-17,6
10695,james-welch,7006,839.42,673,2023-08-08,9
10696,daniel-wheeler,15514,1303.62,691,2024-02-25,9
10697,gregory-gilbert,14864,222.71,427,2023-07-02,4
10698,heather-donovan,9300,83.12,1230,2022-09-17,6
10699,john-brown,4869,1667.65,631,2022-11-09,10
10700,david-stewart,13112,1931.24,981,2023-03-31,12
10701,timothy-young,743,1943.72,1222,2023-05-22,7
10702,sandy-davis-md,9632,1194.21,517,2023-07-23,13
10703,shawn-smith,5252,1578.18,830,2023-10-08,20
10704,elizabeth-owens,14425,114.45,490,2024-02-14,18
10705,keith-steele,4645,435.11,773,2023-02-15,14
10706,sheri-peters,13975,1576.14,500,2023-03-02,11
10707,erik-cortez,14946,1779.73,573,2023-05-12,4
10708,christopher-williams,16022,2001.27,932,2023-05-09,4
10709,david-lewis,3077,705.49,755,2024-06-17,16
10710,patrick-garcia,14831,650.67,443,2024-09-04,15
10711,james-davis,15673,590.97,342,2024-02-22,7
10712,jeremy-fisher,2740,1594.57,1083,2024-08-07,3
10713,maureen-quinn,15104,1747.4,845,2023-11-30,13
10714,rachel-johnson,6330,400.39,866,2023-09-06,5
10715,james-hancock,4761,1915.17,536,2024-06-05,12
10716,monique-wilkinson,1539,1821.77,636,2023-10-05,8
10717,duane-clark,4699,1291.67,265,2024-01-20,13
10718,richard-ayala,6719,673.05,251,2024-08-19,19
10719,jon-chase,12129,423.59,1064,2024-03-26,20
10720,peggy-martinez,15739,719.84,739,2023-01-20,10
10721,carl-jackson,13685,1397.95,1126,2024-06-18,11
10722,danielle-davidson,14755,714.52,1166,2023-02-18,3
10723,adam-kelly,4089,447.06,1053,2024-07-03,2
10724,rachel-rodriguez,247,327.71,689,2024-08-29,10
10725,amy-jones,8177,191.07,414,2023-05-02,6
10726,michael-roach,6528,1729.51,350,2023-09-03,4
10727,christine-edwards,15277,1943.42,609,2022-09-12,1
10728,christopher-jimenez,1427,1271.12,876,2024-09-06,6
10729,jason-walters,2463,1415.55,229,2023-07-19,16
10730,laura-clark,5064,763.2,689,2023-02-01,11
10731,jennifer-hess,16167,874.11,1052,2023-06-04,7
10732,joshua-burns,9469,954.58,1120,2024-06-03,17
10733,cassandra-buck,416,419.42,383,2022-11-23,14
10734,joel-clark,1770,1894.78,814,2023-09-12,5
10735,kimberly-lawson,716,780.97,645,2023-09-12,2
10736,maria-summers,2420,69.25,412,2024-09-06,7
10737,jillian-lowe,3879,1591.69,406,2023-09-05,3
10738,jesse-williams,15149,411.06,283,2024-08-04,1
10739,edward-huynh,4200,217.0,1003,2023-04-27,3
10740,charles-rodriguez,11266,736.16,703,2023-11-18,15
10741,nancy-li,15890,1052.94,580,2024-02-05,18
10742,kyle-stewart,11500,1034.22,425,2023-11-25,9
10743,allison-mosley,15347,1906.71,748,2024-06-16,20
10744,marcus-cardenas,14677,460.42,806,2023-04-05,13
10745,joshua-johnson,1450,1742.85,1045,2024-01-19,8
10746,teresa-mitchell,4743,723.48,182,2024-06-13,4
10747,rachel-allen,16033,1728.48,620,2023-08-05,6
10748,alexis-banks,8783,1919.02,1000,2023-01-05,10
10749,david-benson,14631,1237.73,545,2023-04-02,15
10750,kevin-clark,12716,1120.96,1168,2024-02-04,10
10751,ethan-bartlett,8943,2001.39,477,2023-01-30,19
10752,ashley-harrington,11059,575.53,140,2022-10-24,18
10753,morgan-brown,11488,248.82,604,2022-09-22,2
10754,angela-walton,4788,1912.75,905,2024-05-05,20
10755,jennifer-friedman,15532,1052.73,1188,2024-01-24,7
10756,robin-romero,4216,1954.17,1184,2022-10-15,4
10757,jack-sanchez,6414,656.52,1043,2024-08-19,11
10758,rachel-vazquez,11299,1050.32,973,2024-05-24,3
10759,mackenzie-walsh,3553,724.45,1186,2023-07-20,17
10760,christopher-carlson,15360,531.51,148,2024-01-08,1
10761,alexis-richardson,16071,1289.16,650,2023-04-18,5
10762,alexander-case,7607,236.16,254,2024-08-02,5
10763,jeff-douglas,5158,881.01,1086,2023-11-18,2
10764,donna-petersen,9631,1005.28,1200,2024-05-18,3
10765,kendra-nelson,6753,51.19,959,2022-10-01,3
10766,andrew-young,9822,1515.85,779,2024-06-04,3
10767,gregory-harris,5514,203.07,660,2022-09-24,3
10768,laura-mcclure,2546,885.97,1129,2023-12-27,6
10769,jared-craig,9986,1422.13,360,2023-08-05,4
10770,jennifer-reed,5069,1016.86,979,2023-08-13,15
10771,michael-hall,8731,638.22,725,2024-04-23,12
10772,joshua-king,15996,655.88,893,2023-06-05,4
10773,phillip-white,10240,932.75,391,2023-07-12,5
10774,caitlin-trujillo,2985,166.22,742,2023-04-29,15
10775,daryl-wells,12318,1617.28,735,2024-03-23,11
10776,jennifer-potter,6909,1866.69,959,2022-09-10,19
10777,james-holder,7496,1513.84,197,2023-07-23,11
10778,jamie-hunter,7096,1310.06,873,2023-02-18,4
10779,jody-davis,3027,158.36,678,2024-09-02,5
10780,thomas-franklin,11590,1809.83,974,2023-09-16,8
10781,bethany-foster,10386,859.11,240,2024-03-15,8
10782,peter-gibson,12364,1546.77,1193,2022-09-18,20
10783,alicia-harris,10031,71.51,1019,2023-09-14,5
10784,michael-ryan,1255,848.48,437,2024-03-14,19
10785,ronald-cruz,4853,1809.29,506,2024-02-29,16
10786,sabrina-spencer,5961,556.26,356,2023-09-15,19
10787,alexander-daniels,7403,884.51,599,2023-10-15,10
10788,melissa-hale,11300,588.93,904,2023-05-28,4
10789,mackenzie-arnold,10218,559.86,641,2023-08-11,5
10790,patricia-powers,9228,1886.84,683,2024-01-01,11
10791,shannon-turner,11418,367.19,378,2022-10-20,4
10792,allison-sandoval,2187,1439.3,1190,2023-02-16,14
10793,pamela-carr,1203,282.92,1056,2023-06-04,16
10794,ashley-mckee,14685,1814.2,154,2022-11-24,3
10795,andrea-simpson,11535,541.16,803,2024-04-02,11
10796,michelle-anderson,3917,1144.54,238,2024-06-26,4
10797,nicholas-hill,5874,1938.23,712,2023-09-28,10
10798,morgan-hall,7190,47.71,317,2024-01-03,6
10799,karen-perez,12531,1812.72,891,2024-03-27,6
10800,erin-jennings,13835,1108.91,292,2023-03-24,20
10801,danny-simpson,10159,1077.63,195,2023-09-24,2
10802,john-oconnor,12340,1365.21,1148,2024-04-15,20
10803,wendy-sanchez,14514,205.79,991,2023-03-14,6
10804,justin-mccarthy,5753,1225.85,920,2023-03-24,18
10805,brenda-cannon,14580,221.44,896,2024-05-08,5
10806,carlos-smith,3129,1705.58,406,2024-01-10,13
10807,lori-shields,14527,1273.1,264,2022-10-04,9
10808,kimberly-stephens,1203,1628.08,906,2024-07-21,12
10809,kayla-moran,5133,1647.57,283,2023-02-10,4
10810,hannah-cooper,13242,1406.23,462,2024-08-19,13
10811,robert-schmidt,8438,1003.11,897,2023-06-27,3
10812,megan-arroyo,7813,202.75,847,2024-02-22,7
10813,theresa-rodriguez,1460,1511.78,200,2022-10-11,12
10814,devin-short,10239,28.08,955,2022-11-11,14
10815,tonya-tran,11665,1345.45,669,2024-06-17,10
10816,laura-palmer,10675,405.55,552,2024-08-26,2
10817,margaret-gay,12100,173.39,710,2023-12-04,1
10818,brian-clark,13625,715.88,1064,2023-05-17,13
10819,melissa-haynes,14100,1265.23,797,2023-06-02,5
10820,joshua-rodriguez,12723,327.74,676,2023-03-27,6
10821,justin-crawford,13744,736.46,884,2023-07-24,15
10822,william-johnson,6150,172.2,819,2023-12-31,11
10823,karen-stewart,15983,916.0,701,2024-02-01,20
10824,dr.-stephanie-burke,11045,239.3,1086,2022-12-17,17
10825,lori-holland,11059,762.11,961,2023-04-11,7
10826,joel-wood,748,1716.45,317,2023-12-05,5
10827,jessica-lewis,10620,704.63,801,2023-02-24,13
10828,larry-jones,15817,1924.11,1045,2023-12-25,4
10829,elizabeth-cook,348,231.81,855,2023-01-26,11
10830,dr.-michelle-young,14101,133.04,1126,2023-09-17,12
10831,elizabeth-lawson,14784,1932.99,472,2024-07-17,14
10832,gregory-brown,15471,645.04,800,2022-11-26,4
10833,jeffrey-miller,5121,1950.41,1158,2023-12-06,17
10834,stacey-baker,8629,1694.15,999,2023-01-10,13
10835,matthew-dunn,7614,1431.65,1119,2023-07-07,18
10836,emily-dunlap,9902,1155.36,1066,2024-07-03,6
10837,randy-johnson,7456,1275.35,169,2024-06-15,13
10838,jessica-thompson,2060,780.08,393,2024-08-24,3
10839,kaylee-jones,11118,608.26,379,2023-11-07,14
10840,james-barber-md,10048,1026.97,840,2024-05-07,1
10841,marcus-morgan,7280,1290.73,618,2024-04-21,10
10842,janice-jones,6139,226.89,815,2023-02-21,10
10843,elijah-henderson,11226,301.45,592,2024-07-10,6
10844,douglas-jones,13712,130.74,1112,2023-10-26,16
10845,kristen-chapman,12430,1893.8,1084,2024-06-21,13
10846,amanda-smith,6888,1759.47,882,2023-10-21,6
10847,katherine-taylor,11699,1639.47,697,2023-06-19,16
10848,christopher-jones,8474,1430.88,1103,2023-04-18,14
10849,adam-whitaker,6095,708.35,618,2023-03-14,12
10850,jessica-peterson,15208,170.42,322,2024-03-25,10
10851,john-brown,12103,154.73,379,2023-11-15,4
10852,beth-hill,9821,998.54,797,2024-06-17,15
10853,jacqueline-walsh,5870,418.69,989,2023-06-09,18
10854,brian-white,6519,33.55,866,2024-05-11,7
10855,vernon-johnson,10098,328.05,200,2024-02-20,13
10856,debra-ford,13890,37.77,569,2023-07-23,18
10857,lauren-miller,14329,592.23,1202,2023-05-21,5
10858,james-hernandez,4220,1601.32,220,2023-05-29,6
10859,terri-reese,9424,1952.28,541,2023-02-09,12
10860,thomas-schneider,9887,1263.69,1015,2024-06-13,14
10861,jack-johnson,771,424.29,227,2022-11-15,6
